t(s),willo_0002C
2.96493165500578,-18.125
2.97187030498753,-18.5590277777778
2.9788011960045,-18.9930555555556
2.9857899750059,-19.6440972222222
2.99273512599757,-20.4036458333333
2.99968173899106,-21.2717013888889
3.00664103700547,-21.8142361111111
3.01384879401303,-22.3567708333333
3.02079318498727,-22.8993055555556
3.02773094599252,-23.3333333333333
3.03471430001082,-23.3333333333333
3.04165628299233,-23.6588541666667
3.04859335999936,-23.6588541666667
3.05558304599253,-23.7673611111111
3.06252632598625,-23.8758680555556
3.06946123600937,-24.5269097222222
3.07640136798727,-25.1779513888889
3.08334103701054,-25.6119791666667
3.09027746500215,-25.8289930555556
3.09721222700318,-25.9375
3.10415539599489,-25.9375
3.11110747201019,-26.0460069444444
3.11806195499958,-26.1545138888889
3.12504440100747,-26.1545138888889
3.13197808898985,-26.2630208333333
3.13892242399743,-26.2630208333333
3.14588868498686,-26.3715277777778
3.15283516899217,-26.5885416666667
3.15978963399539,-26.8055555555556
3.16672813601326,-26.5885416666667
3.17367247099173,-26.4800347222222
3.18061732500792,-26.2630208333333
3.18756043899339,-26.5885416666667
3.19454060698627,-27.0225694444444
3.20148805298959,-27.5651041666667
3.20842892600922,-27.5651041666667
3.21542583499104,-27.5651041666667
3.22237909599789,-27.3480902777778
3.22931332100416,-27.2395833333333
3.23629334100406,-27.2395833333333
3.2432377130026,-27.2395833333333
3.25017188201309,-27.3480902777778
3.25711438400322,-27.5651041666667
3.26405746099772,-27.6736111111111
3.27100224100286,-27.6736111111111
3.27794205799,-27.5651041666667
3.28494141099509,-27.4565972222222
3.2918779499887,-27.4565972222222
3.29881891500554,-27.7821180555556
3.30580482399091,-28.1076388888889
3.31274412298808,-28.4331597222222
3.31970784699661,-28.5416666666667
3.32665821901173,-27.9991319444444
3.33360070298659,-27.6736111111111
3.3405389089894,-27.1310763888889
3.34748281800421,-26.8055555555556
3.35443572798977,-26.8055555555556
3.36139252598514,-27.0225694444444
3.3683320840064,-27.1310763888889
3.37533151099342,-27.0225694444444
3.38229132798733,-26.5885416666667
3.38924449600745,-26.1545138888889
3.39622651599348,-25.8289930555556
3.40317794401199,-25.7204861111111
3.41013372401358,-25.7204861111111
3.41708604100859,-25.7204861111111
3.42405685700942,-25.7204861111111
3.43101278500399,-25.3949652777778
3.43795989800128,-25.1779513888889
3.44495090001146,-24.9609375
3.45190327201271,-24.8524305555556
3.45885897800326,-24.7439236111111
3.46584596100729,-24.6354166666667
3.47279588898527,-24.7439236111111
3.47974924198934,-24.8524305555556
3.48669878201326,-24.9609375
3.49364578400855,-24.9609375
3.5005952490028,-25.0694444444444
3.50753825099673,-25.0694444444444
3.51448529001209,-25.1779513888889
3.52144188500824,-25.1779513888889
3.52840123799979,-25.2864583333333
3.53540170198539,-25.3949652777778
3.54236024100101,-25.8289930555556
3.54931826199754,-26.0460069444444
3.55632198500098,-26.2630208333333
3.56327409800724,-25.9375
3.57022598900949,-25.8289930555556
3.5771795840119,-25.5034722222222
3.58413536401349,-25.3949652777778
3.59108444000594,-25.6119791666667
3.59804159001214,-25.9375
3.60503364700708,-26.1545138888889
3.61223592198803,-26.3715277777778
3.61918362800498,-26.2630208333333
3.62618601799477,-26.1545138888889
3.6331306679931,-26.2630208333333
3.64007611499983,-26.2630208333333
3.64702217199374,-26.3715277777778
3.65396945198881,-26.4800347222222
3.66091439899174,-26.4800347222222
3.66785904899007,-26.6970486111111
3.67486175399972,-26.8055555555556
3.68181566300336,-26.8055555555556
3.68872529600048,-26.9140625
3.69571013000677,-26.8055555555556
3.70266622499912,-26.5885416666667
3.70960550499149,-26.3715277777778
3.71655097001349,-26.3715277777778
3.72349862000556,-26.5885416666667
3.73046543699456,-27.0225694444444
3.73742264299653,-27.3480902777778
3.74436183000216,-27.2395833333333
3.75130247999914,-27.2395833333333
3.75824152000132,-27.4565972222222
3.76522228098474,-27.7821180555556
3.77216806000797,-28.1076388888889
3.7790990259964,-28.3246527777778
3.78608232398983,-28.7586805555556
3.79301749300794,-29.0842013888889
3.79995425400557,-29.1927083333333
3.80690149700968,-29.3012152777778
3.81385222100653,-29.3012152777778
3.82079905699356,-29.1927083333333
3.82774122600676,-29.0842013888889
3.83474933801335,-29.0842013888889
3.84169671000564,-28.6501736111111
3.84863723098533,-27.4565972222222
3.85562888000277,-25.6119791666667
3.86258362300578,-23.3333333333333
3.8695224589901,-21.4887152777778
3.87646779400529,-20.5121527777778
3.88342475899844,-20.078125
3.89036696500261,-20.078125
3.89729920800892,-19.7526041666667
3.90423856201232,-18.9930555555556
3.9111759540101,-18.0164930555556
3.91812286298955,-16.8229166666667
3.92510447598761,-15.7378472222222
3.93204144100309,-14.8697916666667
3.93900792399654,-13.8932291666667
3.94600144401193,-13.1336805555556
3.95294031698722,-11.9401041666667
3.95988715198473,-10.5295138888889
3.96683046899852,-8.68489583333333
3.97378745200695,-7.16579861111111
3.98073252898757,-6.08072916666667
3.98766858701129,-5.64670138888889
3.99464738401002,-5.21267361111111
4.00159572000848,-4.77864583333333
4.00853849999839,-3.80208333333333
4.01552305699443,-2.60850694444444
4.02247311398969,-1.5234375
4.02941530200769,-0.763888888888889
4.03638426700491,-0.329861111111111
4.04334778699558,-0.112847222222222
4.05029284500051,0.4296875
4.05723092099652,0.755208333333334
4.0641749050119,0.755208333333334
4.07110540699796,0.755208333333334
4.07803857600084,0.863715277777778
4.085024873988,0.863715277777778
4.09196813500603,0.863715277777778
4.09891602600692,0.863715277777778
4.10589767599595,0.863715277777778
4.11284860401065,0.863715277777778
4.11980071698781,0.863715277777778
4.12673577500391,0.863715277777778
4.13367075900896,0.863715277777778
4.14060427999357,0.863715277777778
4.14756022600341,0.863715277777778
4.15455157900578,0.863715277777778
4.16150204400765,0.863715277777778
4.16844561998732,0.863715277777778
4.17541401099879,0.863715277777778
4.18235453200759,0.863715277777778
4.18929370099795,0.863715277777778
4.19627133200993,0.863715277777778
4.20320861198707,0.863715277777778
4.21014407699113,0.755208333333334
4.21733724200749,0.755208333333334
4.22428811399732,0.4296875
4.23123613500502,-0.980902777777778
4.23819489599555,-2.17447916666667
4.24518699001055,-2.82552083333333
4.25216086200089,-3.69357638888889
4.25910434499383,-4.67013888888889
4.26608564300113,-5.97222222222222
4.27303981198929,-7.05729166666667
4.2800003880111,-7.92534722222222
4.28695785300806,-8.25086805555556
4.29391159498482,-8.359375
4.3008660050109,-8.46788194444444
4.30780315501033,-9.11892361111111
4.31478423101362,-9.66145833333333
4.32173430701369,-10.2039930555556
4.32868336499087,-10.3125
4.33583410398569,-10.5295138888889
4.34279103198787,-11.1805555555556
4.34973616298521,-12.3741319444444
4.35670279499027,-13.7847222222222
4.36366149998503,-14.5442708333333
4.370609539008,-15.1953125
4.37754817100358,-15.7378472222222
4.38449258101173,-16.3888888888889
4.3914481200045,-17.1484375
4.39839919601218,-17.7994791666667
4.40538638300495,-18.3420138888889
4.41233784798533,-18.8845486111111
4.41927566498634,-19.3185763888889
4.42626201800886,-19.4270833333333
4.43321948300581,-19.6440972222222
4.44017303999863,-19.7526041666667
4.44711445001303,-20.1866319444444
4.45406291499967,-20.7291666666667
4.46103276900249,-21.2717013888889
4.46798878899426,-21.7057291666667
4.4749762720021,-21.8142361111111
4.48192836699309,-21.7057291666667
4.48888266499853,-21.8142361111111
4.4958698329865,-22.2482638888889
4.50282252000761,-22.7907986111111
4.50977683698875,-23.3333333333333
4.51674237599946,-23.6588541666667
4.52368632200523,-23.6588541666667
4.53064330600319,-23.6588541666667
4.5376031229971,-23.5503472222222
4.54460125300102,-23.4418402777778
4.55156093998812,-23.4418402777778
4.5585173679865,-23.7673611111111
4.5655197770102,-24.3098958333333
4.57247309401282,-24.6354166666667
4.57941785501316,-24.8524305555556
4.58639357899665,-24.8524305555556
4.59334546999889,-24.6354166666667
4.60028476800653,-24.3098958333333
4.60723264099215,-24.3098958333333
4.61419814301189,-24.6354166666667
4.62116171800881,-24.9609375
4.62810449799872,-25.0694444444444
4.63509468498523,-25.0694444444444
4.64204322401201,-25.2864583333333
4.64898152300157,-25.2864583333333
4.65597746800631,-25.5034722222222
4.66292348899879,-25.8289930555556
4.66988423198927,-26.1545138888889
4.6768433820107,-26.4800347222222
4.68378684698837,-26.5885416666667
4.69074042298598,-26.4800347222222
4.69768418400781,-26.4800347222222
4.70468181499746,-26.1545138888889
4.71163729901309,-25.8289930555556
4.71858204199816,-25.6119791666667
4.72557796898764,-25.6119791666667
4.73253521099105,-25.8289930555556
4.73949769500177,-26.3715277777778
4.74643827098771,-26.6970486111111
4.75339747700491,-27.0225694444444
4.76036007099901,-27.1310763888889
4.76730307299295,-27.3480902777778
4.77427553798771,-27.2395833333333
4.78123613199568,-27.2395833333333
4.78818467099336,-27.2395833333333
4.79518669098616,-27.4565972222222
4.80213447098504,-27.5651041666667
4.80908543599071,-27.7821180555556
4.81607704798807,-27.9991319444444
4.82301866199123,-28.1076388888889
4.83020027101156,-28.1076388888889
4.83714369899826,-27.9991319444444
4.84407572000055,-27.7821180555556
4.85100694399443,-27.4565972222222
4.85794255801011,-27.4565972222222
4.86492115200963,-27.3480902777778
4.8718609320058,-27.5651041666667
4.87881322999601,-27.890625
4.8858063799853,-28.2161458333333
4.89275506700506,-28.5416666666667
4.89970279100817,-28.5416666666667
4.90664553400711,-28.3246527777778
4.91358799900627,-27.9991319444444
4.92052128000069,-27.7821180555556
4.92745346701122,-27.5651041666667
4.93439115499496,-27.890625
4.94132939798874,-28.1076388888889
4.94826762200682,-28.4331597222222
4.95525486400584,-28.7586805555556
4.96218371900613,-28.8671875
4.96910988798481,-28.7586805555556
4.97611740700086,-28.8671875
4.98309613100719,-28.8671875
4.99004213299486,-28.9756944444444
4.9969790239993,-29.1927083333333
5.00392623001244,-29.0842013888889
5.01086519498494,-28.8671875
5.01779923500726,-28.7586805555556
5.02478082900052,-28.7586805555556
5.03172981200623,-28.8671875
5.03866399999242,-29.0842013888889
5.04564190900419,-29.1927083333333
5.05257830000483,-28.7586805555556
5.05951893198653,-27.4565972222222
5.06645789698814,-25.2864583333333
5.0733842519985,-22.8993055555556
5.08031767999637,-21.0546875
5.08725964499172,-20.2951388888889
5.09420009198948,-20.078125
5.10114013100974,-19.9696180555556
5.10807246700279,-19.3185763888889
5.11505165300332,-17.5824652777778
5.1219965069904,-15.5208333333333
5.12893060198985,-13.6762152777778
5.13591223399271,-12.6996527777778
5.14286599500338,-12.3741319444444
5.14980929301237,-12.265625
5.15674705500715,-11.3975694444444
5.16368200199213,-9.98697916666667
5.17062792999786,-8.25086805555556
5.17757420998532,-7.05729166666667
5.18456254398916,-6.51475694444444
5.19152823099284,-6.51475694444444
5.19846701101051,-6.08072916666667
5.20545301301172,-4.99565972222222
5.21238201498636,-3.36805555555556
5.21931296199909,-2.17447916666667
5.22629783398588,-1.41493055555556
5.23323133599479,-1.08940972222222
5.24017796799308,-0.655381944444444
5.24711508100154,0.104166666666667
5.25405286101159,0.646701388888889
5.26099321601214,0.755208333333334
5.26793214399368,0.755208333333334
5.2749194969947,0.755208333333334
5.28186727699358,0.863715277777778
5.2887997420039,0.863715277777778
5.29579146599281,0.863715277777778
5.30274030100554,0.863715277777778
5.30968474800466,0.863715277777778
5.31662758300081,0.863715277777778
5.32357443700312,0.863715277777778
5.33052151399897,0.863715277777778
5.33746159001021,0.863715277777778
5.3443966289924,0.863715277777778
5.35133015000611,0.863715277777778
5.35825720799039,0.863715277777778
5.36523483900237,0.863715277777778
5.37216152698966,0.863715277777778
5.37909649198991,0.863715277777778
5.38606758700917,0.863715277777778
5.39300288498635,0.863715277777778
5.39996044299915,0.863715277777778
5.40689966699574,0.863715277777778
5.4138334839954,0.863715277777778
5.42077595001319,0.755208333333334
5.42771398898913,0.321180555555556
5.4346903419937,-0.980902777777778
5.44162634501117,-1.84895833333333
5.45152132998919,-3.04253472222222
5.45847681298619,-4.01909722222222
5.46545611100737,-5.21267361111111
5.4723958169925,-6.18923611111111
5.47933839299367,-6.84027777777778
5.48640663400875,-7.49131944444444
5.49335772800259,-8.03385416666667
5.50032739699236,-8.68489583333333
5.50727649100008,-9.44444444444444
5.51422140101204,-10.3125
5.52115371800028,-10.9635416666667
5.5281032199855,-11.5060763888889
5.53508949899697,-12.1571180555556
5.54202820500359,-12.8081597222222
5.54896470799577,-13.3506944444444
5.55594131999533,-13.6762152777778
5.56287937800516,-13.8932291666667
5.56982269498985,-14.5442708333333
5.57676865998656,-15.3038194444444
5.58370755199576,-16.0633680555556
5.59063890599646,-16.3888888888889
5.59757400100352,-16.6059027777778
5.60455561301205,-16.9314236111111
5.61149457900319,-17.2569444444444
5.61843382200459,-17.2569444444444
5.62541385999066,-17.2569444444444
5.63234467699658,-17.4739583333333
5.63927514301031,-18.0164930555556
5.64624979300424,-18.5590277777778
5.65318686899263,-19.1015625
5.6601173710078,-19.6440972222222
5.66704167000717,-20.1866319444444
5.67396622800152,-20.5121527777778
5.68088848999469,-20.7291666666667
5.68781608500285,-21.0546875
5.69479753100313,-21.4887152777778
5.70173212600639,-21.9227430555556
5.70868014698499,-22.3567708333333
5.71565627798555,-22.6822916666667
5.72259653900983,-22.7907986111111
5.72952817101032,-22.8993055555556
5.7364580630092,-22.8993055555556
5.74339497298934,-22.8993055555556
5.7503166969982,-23.0078125
5.75723782999557,-23.2248263888889
5.76417475799099,-23.3333333333333
5.77110670501133,-23.8758680555556
5.77804204000859,-24.2013888888889
5.7850331160007,-24.6354166666667
5.79196080300608,-24.7439236111111
5.79889804599225,-24.8524305555556
5.80587621498853,-24.9609375
5.81283232799615,-25.0694444444444
5.81976864498574,-25.0694444444444
5.82670040600351,-25.2864583333333
5.83363850100432,-25.5034722222222
5.84057224399294,-25.6119791666667
5.84751072799554,-25.6119791666667
5.85443841599044,-25.6119791666667
5.86137134401361,-25.6119791666667
5.86829666199628,-25.7204861111111
5.87527008898906,-26.0460069444444
