t(s)	willo_0002C	willo_0006D	willo_00034	willo_00070
0.5057634260156192	-15.629340277777779	0.9722222222222224	0.9722222222222224	0.8637152777777779
0.51082868501544	-15.95486111111111	0.9722222222222224	0.9722222222222224	0.8637152777777779
0.5158955740043893	-16.497395833333332	0.8637152777777779	0.9722222222222224	0.8637152777777779
0.5209619070228655	-16.93142361111111	0.9722222222222224	0.9722222222222224	0.8637152777777779
0.5260306480049621	-17.256944444444446	0.9722222222222224	0.9722222222222224	0.8637152777777779
0.5310972779989243	-17.69097222222222	0.9722222222222224	0.9722222222222224	0.8637152777777779
0.5361641299969051	-18.125	0.9722222222222224	0.9722222222222224	0.8637152777777779
0.5412303150224034	-18.450520833333332	0.9722222222222224	0.9722222222222224	0.8637152777777779
0.5462979630101472	-18.88454861111111	0.9722222222222224	0.9722222222222224	0.8637152777777779
0.5513644070015289	-19.210069444444446	0.9722222222222224	0.9722222222222224	0.8637152777777779
0.5564405930053908	-19.64409722222222	0.9722222222222224	0.9722222222222224	0.8637152777777779
0.561508593003964	-19.969618055555557	0.8637152777777779	0.9722222222222224	0.8637152777777779
0.5665746300073806	-20.403645833333336	0.8637152777777779	0.9722222222222224	0.8637152777777779
0.5716393890033942	-20.729166666666668	0.8637152777777779	0.9722222222222224	0.8637152777777779
0.5767325549968518	-21.0546875	0.8637152777777779	0.9722222222222224	0.8637152777777779
0.5818012780218851	-21.380208333333336	0.8637152777777779	0.9722222222222224	0.8637152777777779
0.5868667780014221	-21.922743055555557	0.8637152777777779	0.9722222222222224	0.8637152777777779
0.5919320000102744	-22.03125	-0.32986111111111105	0.9722222222222224	0.8637152777777779
0.5970018700172659	-22.46527777777778	-1.6319444444444444	0.9722222222222224	0.8637152777777779
0.602073370013386	-23.0078125	-2.934027777777778	0.9722222222222224	0.8637152777777779
0.6071491110196803	-22.899305555555557	-3.910590277777778	0.9722222222222224	0.8637152777777779
0.6122200550162233	-23.44184027777778	-4.995659722222222	0.9722222222222224	0.8637152777777779
0.6172970549960155	-23.76736111111111	-5.646701388888889	0.9722222222222224	0.8637152777777779
0.6223668520106003	-23.984375	-6.623263888888889	0.9722222222222224	0.8637152777777779
0.627436889015371	-24.20138888888889	-7.274305555555555	0.9722222222222224	0.8637152777777779
0.6325096850050613	-24.635416666666668	-7.925347222222222	0.9722222222222224	0.8637152777777779
0.6375832040212117	-24.9609375	-8.793402777777777	0.9722222222222224	0.8637152777777779
0.6426527220173739	-25.17795138888889	-9.444444444444445	0.9722222222222224	0.8637152777777779
0.6477209069998935	-25.503472222222225	-10.3125	0.9722222222222224	0.8637152777777779
0.6527930920128711	-25.72048611111111	-11.07204861111111	0.9722222222222224	0.8637152777777779
0.6578722220147029	-26.046006944444446	-11.831597222222221	0.9722222222222224	0.8637152777777779
0.6629482040007133	-26.263020833333336	-12.48263888888889	0.9722222222222224	0.8637152777777779
0.6680197220121045	-26.480034722222225	-13.133680555555555	0.9722222222222224	0.8637152777777779
0.6730884810094722	-26.69704861111111	-13.567708333333334	0.9722222222222224	0.8637152777777779
0.6781578150112182	-26.9140625	-14.00173611111111	0.9722222222222224	0.8637152777777779
0.6832310740137473	-27.13107638888889	-14.652777777777779	0.9722222222222224	0.8637152777777779
0.6883043890120462	-27.565104166666668	-15.086805555555555	0.9722222222222224	0.8637152777777779
0.6933767410228029	-27.78211805555556	-15.629340277777779	0.9722222222222224	0.8637152777777779
0.6984447220165748	-28.107638888888893	-16.171875	0.9722222222222224	0.8637152777777779
0.7035132590099238	-28.324652777777782	-16.71440972222222	0.9722222222222224	0.8637152777777779
0.708579907019157	-28.54166666666667	-17.039930555555557	0.9722222222222224	0.8637152777777779
0.7136474070139229	-28.75868055555556	-17.473958333333332	0.9722222222222224	0.8637152777777779
0.7187138890149072	-28.867187500000004	-17.90798611111111	0.9722222222222224	0.8637152777777779
0.7237806290213484	-29.19270833333334	-18.34201388888889	0.9722222222222224	0.8637152777777779
0.7288470180064905	-29.409722222222225	-18.776041666666668	0.9722222222222224	0.8637152777777779
0.7339141110132914	-29.626736111111114	-18.993055555555557	0.9722222222222224	0.8637152777777779
0.7389808520092629	-29.843750000000004	-19.31857638888889	0.9722222222222224	0.8637152777777779
0.7440473519964144	-30.060763888888893	-19.64409722222222	0.9722222222222224	0.8637152777777779
0.7491137780016288	-30.277777777777782	-20.078125	0.9722222222222224	0.8637152777777779
0.7541803330241237	-30.71180555555556	-20.51215277777778	0.9722222222222224	0.8637152777777779
0.7592470180243254	-30.49479166666667	-20.83767361111111	0.9722222222222224	0.8637152777777779
0.7643155000114348	-30.820312500000004	-21.163194444444446	0.9722222222222224	0.8637152777777779
0.7693816290120594	-31.14583333333334	-21.59722222222222	0.9722222222222224	0.8637152777777779
0.774454037018586	-31.254340277777782	-21.81423611111111	0.9722222222222224	0.8637152777777779
0.7795200000109617	-31.579861111111114	-22.46527777777778	0.8637152777777779	0.8637152777777779
0.7845892960031051	-31.68836805555556	-22.682291666666668	0.8637152777777779	0.8637152777777779
0.7896559630171396	-31.796875000000004	-23.0078125	0.8637152777777779	0.8637152777777779
0.7947227590193506	-32.01388888888889	-23.44184027777778	-0.546875	0.8637152777777779
0.799788852018537	-32.230902777777786	-23.44184027777778	-1.4149305555555556	0.8637152777777779
0.8048574069980532	-32.44791666666667	-23.984375	-2.934027777777778	0.8637152777777779
0.8099392960139085	-32.66493055555556	-24.41840277777778	-4.236111111111112	0.8637152777777779
0.8150237030058634	-32.88194444444445	-24.74392361111111	-5.212673611111112	0.8637152777777779
0.8201068150228821	-32.99045138888889	-25.17795138888889	-6.40625	0.8637152777777779
0.8251906850200612	-33.098958333333336	-25.17795138888889	-7.274305555555555	0.8637152777777779
0.8302725740068126	-33.31597222222223	-25.503472222222225	-8.033854166666666	0.8637152777777779
0.8353553890192416	-33.42447916666667	-25.828993055555557	-8.684895833333334	0.8637152777777779
0.8404381480067968	-33.532986111111114	-25.9375	-9.444444444444445	0.8637152777777779
0.8455205920035951	-33.85850694444445	-26.37152777777778	-9.661458333333334	0.8637152777777779
0.8506036110047717	-33.85850694444445	-26.588541666666668	-10.52951388888889	0.8637152777777779
0.8556864630081691	-34.184027777777786	-27.022569444444446	-11.07204861111111	0.8637152777777779
0.8607697219995316	-34.075520833333336	-27.239583333333336	-11.614583333333334	0.8637152777777779
0.8658620180212893	-34.509548611111114	-27.67361111111111	-12.157118055555555	0.8637152777777779
0.8709469810128212	-34.509548611111114	-27.890625000000004	-12.48263888888889	0.8637152777777779
0.8760297400003765	-34.72656250000001	-28.21614583333334	-13.2421875	0.8637152777777779
0.8811126479995437	-35.052083333333336	-28.21614583333334	-13.567708333333334	0.8637152777777779
0.8861961479997262	-34.94357638888889	-28.867187500000004	-14.21875	0.8637152777777779
0.8912822779966518	-35.26909722222223	-28.867187500000004	-14.652777777777779	0.8637152777777779
0.8963667960197199	-35.37760416666667	-28.97569444444445	-15.1953125	0.8637152777777779
0.9014496660092846	-35.37760416666667	-29.409722222222225	-15.737847222222223	0.8637152777777779
0.90660501801176	-35.70312500000001	-29.409722222222225	-16.171875	0.8637152777777779
0.91167994402349	-35.92013888888889	-29.73524305555556	-16.60590277777778	0.8637152777777779
0.9167549810081255	-36.028645833333336	-30.060763888888893	-17.1484375	0.8637152777777779
0.9218292960140388	-36.137152777777786	-30.386284722222225	-17.58246527777778	0.8637152777777779
0.926904240011936	-36.137152777777786	-30.49479166666667	-18.016493055555557	0.8637152777777779
0.9319785550178494	-36.35416666666667	-31.037326388888893	-18.450520833333332	0.8637152777777779
0.937053037021542	-36.462673611111114	-31.037326388888893	-18.776041666666668	0.8637152777777779
0.9421278150111903	-36.67968750000001	-31.36284722222223	-19.31857638888889	0.8637152777777779
0.9472023520211224	-36.78819444444445	-31.579861111111114	-19.752604166666668	0.8637152777777779
0.9522801480197813	-36.89670138888889	-31.796875000000004	-20.078125	0.8637152777777779
0.9573539810080547	-37.005208333333336	-32.01388888888889	-20.403645833333336	0.8637152777777779
0.9624315180117264	-37.113715277777786	-32.122395833333336	-20.83767361111111	0.8637152777777779
0.9675059260043781	-37.22222222222223	-32.44791666666667	-21.27170138888889	0.8637152777777779
0.9725824810157064	-37.33072916666667	-32.66493055555556	-21.59722222222222	0.8637152777777779
0.9776566290238407	-37.439236111111114	-32.88194444444445	-21.922743055555557	0.8637152777777779
0.9827330920088571	-37.54774305555556	-33.207465277777786	-22.139756944444446	0.8637152777777779
0.987808000005316	-37.65625000000001	-33.207465277777786	-22.57378472222222	0.8637152777777779
0.9928852769953664	-37.87326388888889	-33.532986111111114	-22.899305555555557	0.8637152777777779
0.9979594070173334	-37.981770833333336	-33.75000000000001	-23.116319444444446	0.8637152777777779
1.0030364069971256	-38.090277777777786	-33.96701388888889	-23.55034722222222	0.8637152777777779
1.0081509440205991	-38.19878472222223	-34.184027777777786	-23.875868055555557	0.8637152777777779
1.0132360180141404	-38.30729166666667	-34.40104166666667	-24.309895833333336	0.4296875000000001
1.0183185180067085	-38.19878472222223	-34.509548611111114	-24.526909722222225	-0.11284722222222214
1.0234055549954064	-38.415798611111114	-34.72656250000001	-24.852430555555557	-1.4149305555555556
1.0284884440188762	-38.52430555555556	-34.94357638888889	-25.17795138888889	-3.259548611111111
1.0335731850063894	-38.63281250000001	-35.052083333333336	-25.39496527777778	-4.887152777777778
1.0386550370021723	-38.84982638888889	-35.26909722222223	-25.828993055555557	-5.863715277777779
1.0437402770039625	-38.958333333333336	-35.486111111111114	-25.9375	-6.40625
1.0488231850031298	-38.958333333333336	-35.59461805555556	-26.480034722222225	-7.165798611111111
1.053908739995677	-39.066840277777786	-35.70312500000001	-26.588541666666668	-7.708333333333333
1.0589906660025008	-39.28385416666667	-36.028645833333336	-26.9140625	-8.57638888888889
1.064076055015903	-39.392361111111114	-36.137152777777786	-27.13107638888889	-9.227430555555555
1.0691577960096765	-39.392361111111114	-36.35416666666667	-27.456597222222225	-9.661458333333334
1.0742425920034293	-39.500868055555564	-36.462673611111114	-27.78211805555556	-10.203993055555555
1.0793251290160697	-39.60937500000001	-36.67968750000001	-27.99913194444445	-10.638020833333334
1.0844089809979778	-39.71788194444445	-36.78819444444445	-28.324652777777782	-11.180555555555555
1.089490870013833	-39.82638888888889	-37.113715277777786	-28.54166666666667	-11.831597222222221
1.0945728330116253	-39.934895833333336	-37.113715277777786	-28.75868055555556	-12.157118055555555
1.0996551850112155	-39.934895833333336	-37.113715277777786	-28.97569444444445	-12.591145833333334
1.1047398330119904	-40.043402777777786	-37.33072916666667	-29.301215277777782	-13.133680555555555
1.109877017996041	-39.82638888888889	-37.439236111111114	-29.51822916666667	-13.784722222222223
1.1149505180073902	-39.934895833333336	-37.22222222222223	-29.626736111111114	-14.327256944444445
1.120025351003278	-39.934895833333336	-37.87326388888889	-29.95225694444445	-14.761284722222223
1.1251024070079438	-40.15190972222223	-37.87326388888889	-30.060763888888893	-15.086805555555555
1.130176628998015	-40.15190972222223	-38.19878472222223	-30.16927083333334	-15.629340277777779
1.1352530000149272	-40.26041666666667	-38.090277777777786	-30.71180555555556	-16.171875
1.1403267590212636	-40.26041666666667	-38.415798611111114	-30.820312500000004	-16.60590277777778
1.1454031850153115	-40.477430555555564	-38.52430555555556	-31.037326388888893	-17.039930555555557
1.1504774630011525	-40.368923611111114	-38.63281250000001	-31.36284722222223	-17.473958333333332
1.155553314019926	-40.26041666666667	-38.958333333333336	-31.47135416666667	-18.016493055555557
1.1606278700055555	-40.477430555555564	-39.066840277777786	-31.90538194444445	-18.450520833333332
1.165702833008254	-40.368923611111114	-39.17534722222223	-32.01388888888889	-18.88454861111111
1.1707769439963158	-40.368923611111114	-39.28385416666667	-32.230902777777786	-19.31857638888889
1.17585133301327	-40.477430555555564	-39.500868055555564	-32.556423611111114	-19.752604166666668
1.1809256660053506	-40.58593750000001	-39.60937500000001	-32.556423611111114	-20.186631944444446
1.1860003510082606	-40.477430555555564	-39.71788194444445	-32.88194444444445	-20.403645833333336
1.191074185015168	-40.58593750000001	-40.043402777777786	-32.99045138888889	-20.83767361111111
1.1961490370158572	-40.69444444444445	-40.26041666666667	-33.31597222222223	-21.163194444444446
1.2012229440151714	-40.69444444444445	-40.368923611111114	-33.532986111111114	-21.48871527777778
1.2062975550070405	-40.80295138888889	-40.477430555555564	-33.64149305555556	-21.59722222222222
1.211411277006846	-40.69444444444445	-40.477430555555564	-33.96701388888889	-22.03125
1.2164959440124221	-40.911458333333336	-40.58593750000001	-34.29253472222223	-22.24826388888889
1.2215775000222493	-41.12847222222223	-40.80295138888889	-34.40104166666667	-22.46527777777778
1.2266608880017884	-41.23697916666667	-40.80295138888889	-34.509548611111114	-22.682291666666668
1.231742628995562	-41.019965277777786	-41.019965277777786	-34.61805555555556	-23.116319444444446
1.2368245550023858	-41.345486111111114	-41.12847222222223	-34.94357638888889	-23.55034722222222
1.2419067959999666	-41.23697916666667	-41.345486111111114	-35.052083333333336	-23.875868055555557
1.24698535099742	-41.345486111111114	-41.345486111111114	-35.052083333333336	-24.20138888888889
1.252113313996233	-41.56250000000001	-41.56250000000001	-35.26909722222223	-24.526909722222225
1.2571961480134632	-41.56250000000001	-41.67100694444445	-35.486111111111114	-24.852430555555557
1.2622810740140267	-41.67100694444445	-41.888020833333336	-35.59461805555556	-25.17795138888889
1.2673631110228598	-41.67100694444445	-41.996527777777786	-36.028645833333336	-25.503472222222225
1.272448000003351	-41.453993055555564	-42.21354166666667	-36.028645833333336	-25.72048611111111
1.2775300180073828	-41.56250000000001	-42.10503472222223	-36.24565972222223	-25.9375
1.2826148510212079	-41.67100694444445	-42.322048611111114	-36.462673611111114	-26.15451388888889
1.2876966659969185	-41.888020833333336	-42.430555555555564	-36.67968750000001	-26.588541666666668
1.292781685013324	-41.77951388888889	-42.322048611111114	-36.78819444444445	-26.805555555555557
1.2978631290025078	-41.888020833333336	-41.996527777777786	-37.005208333333336	-27.022569444444446
1.3029483330028597	-41.888020833333336	-41.888020833333336	-37.33072916666667	-27.239583333333336
1.3080309070064686	-41.888020833333336	-41.67100694444445	-37.22222222222223	-27.34809027777778
1.3131712030153722	-41.996527777777786	-41.77951388888889	-37.54774305555556	-27.67361111111111
1.3182450919994153	-42.10503472222223	-41.019965277777786	-37.65625000000001	-28.107638888888893
1.3233214619976934	-42.10503472222223	-41.23697916666667	-37.76475694444445	-28.433159722222225
1.3284002960135695	-42.430555555555564	-41.12847222222223	-37.981770833333336	-28.650173611111114
1.3334774810064118	-42.10503472222223	-41.019965277777786	-38.090277777777786	-28.867187500000004
1.3385520370211452	-42.21354166666667	-40.80295138888889	-38.30729166666667	-28.867187500000004
1.3436289250093978	-42.21354166666667	-40.80295138888889	-38.52430555555556	-29.084201388888893
1.348703388008289	-42.322048611111114	-40.80295138888889	-38.52430555555556	-29.301215277777782
1.353780055011157	-42.322048611111114	-40.69444444444445	-38.74131944444445	-29.626736111111114
1.3588542400102597	-42.430555555555564	-40.58593750000001	-38.74131944444445	-29.95225694444445
1.3639304810203612	-42.53906250000001	-40.477430555555564	-38.958333333333336	-30.277777777777782
1.3690050739969593	-42.64756944444445	-40.58593750000001	-39.17534722222223	-30.49479166666667
1.3740819620143156	-42.430555555555564	-40.368923611111114	-39.28385416666667	-30.49479166666667
1.3791559250093997	-42.64756944444445	-40.477430555555564	-39.60937500000001	-30.71180555555556
1.3842320179974195	-42.53906250000001	-40.368923611111114	-39.60937500000001	-31.037326388888893
1.3893055360240396	-42.53906250000001	-40.368923611111114	-39.71788194444445	-31.14583333333334
1.3943818510160781	-42.64756944444445	-40.26041666666667	-39.934895833333336	-31.36284722222223
1.3994563140149694	-42.64756944444445	-40.26041666666667	-40.043402777777786	-31.579861111111114
1.4045331290108152	-42.53906250000001	-40.26041666666667	-40.15190972222223	-31.90538194444445
1.4096078140137251	-42.75607638888889	-39.934895833333336	-40.368923611111114	-32.230902777777786
1.414728574018227	-42.75607638888889	-40.043402777777786	-40.477430555555564	-32.33940972222223
1.4198136659979355	-42.53906250000001	-39.934895833333336	-40.477430555555564	-32.33940972222223
1.424897092016181	-42.75607638888889	-39.82638888888889	-40.80295138888889	-32.44791666666667
1.4299793330137618	-42.864583333333336	-39.82638888888889	-40.80295138888889	-32.66493055555556
1.4350666660175193	-42.864583333333336	-39.500868055555564	-40.911458333333336	-32.99045138888889
1.4401486290153116	-43.08159722222223	-39.60937500000001	-41.23697916666667	-33.31597222222223
1.445232035999652	-43.19010416666667	-39.500868055555564	-41.453993055555564	-33.42447916666667
1.4503142030152958	-43.08159722222223	-39.60937500000001	-41.345486111111114	-33.75000000000001
1.4553973140136804	-43.19010416666667	-39.60937500000001	-41.453993055555564	-33.85850694444445
1.4604795180202927	-43.19010416666667	-39.392361111111114	-41.67100694444445	-33.96701388888889
1.46556194400182	-43.19010416666667	-39.392361111111114	-41.77951388888889	-34.075520833333336
1.4706444250186905	-43.19010416666667	-39.28385416666667	-41.77951388888889	-34.40104166666667
1.4757265730004292	-43.298611111111114	-39.28385416666667	-41.996527777777786	-34.40104166666667
1.4808092400198802	-43.298611111111114	-38.958333333333336	-42.10503472222223	-34.509548611111114
1.4858923880092334	-43.407118055555564	-38.52430555555556	-42.322048611111114	-34.83506944444445
1.4909747400088236	-43.298611111111114	-38.19878472222223	-42.322048611111114	-34.94357638888889
1.4960576849989593	-43.407118055555564	-37.87326388888889	-42.53906250000001	-35.160590277777786
1.5011397220077924	-43.51562500000001	-37.33072916666667	-42.53906250000001	-35.26909722222223
1.5062227029993664	-43.51562500000001	-37.005208333333336	-42.64756944444445	-35.486111111111114
1.511304536019452	-43.407118055555564	-36.57118055555556	-42.75607638888889	-35.70312500000001
1.5164420360233635	-43.51562500000001	-36.028645833333336	-42.973090277777786	-35.92013888888889
1.5215155920013785	-43.51562500000001	-35.26909722222223	-42.973090277777786	-36.24565972222223
1.5265908510191366	-43.407118055555564	-31.14583333333334	-42.973090277777786	-36.24565972222223
1.5316650360182393	-43.51562500000001	-30.060763888888893	-43.08159722222223	-36.462673611111114
1.5367386290163267	-43.62413194444445	-28.75868055555556	-42.864583333333336	-36.57118055555556
1.5418127400043886	-43.62413194444445	-28.324652777777782	-42.53906250000001	-36.67968750000001
1.5468868699972518	-43.62413194444445	-27.78211805555556	-42.430555555555564	-36.89670138888889
1.551960462005809	-43.62413194444445	-28.97569444444445	-42.21354166666667	-37.113715277777786
1.5570352590002585	-43.73263888888889	-29.95225694444445	-42.10503472222223	-37.22222222222223
1.5621120550204068	-43.841145833333336	-30.49479166666667	-41.996527777777786	-37.22222222222223
1.567186425003456	-43.841145833333336	-31.037326388888893	-41.67100694444445	-37.439236111111114
1.5722619250009302	-43.62413194444445	-32.01388888888889	-41.67100694444445	-37.54774305555556
1.5773357400030363	-43.73263888888889	-32.33940972222223	-41.56250000000001	-37.76475694444445
1.5824126469960902	-44.05815972222223	-30.820312500000004	-41.345486111111114	-37.87326388888889
1.5874872220156249	-43.949652777777786	-29.51822916666667	-41.23697916666667	-38.090277777777786
1.592563277023146	-43.73263888888889	-29.626736111111114	-41.23697916666667	-38.090277777777786
